user_id,recs
2326,"[918013, 5573812, 850529, 839849, 871162, 916767, 12781869, 957232, 1084208, 956902, 1112754, 985893, 1108131, 1138443, 15506797, 953134, 1022003, 979707, 981760, 896444, 938700, 827656, 1065364, 7167218, 913202, 833723, 7167219, 9527158, 9527487, 6463658, 1128647, 838186, 999198, 983936, 1136397, 907128, 834491, 15926962, 15926887, 1054262, 985119, 918733, 1081177, 1012701, 963226, 909894, 1121636, 943233, 913785, 973135]"
2328,"[9221677, 856779, 823721, 922083, 1108954, 6544236, 1101959, 13775061, 8119318, 1055425, 7167445, 994577, 916122, 12262735, 1005186, 9835408, 9521787, 9420314, 1079913, 1082990, 883819, 908283, 1043787, 875118, 15971875, 15716050, 882247, 12326171, 9268695, 970747, 947784, 839806, 9670830, 1096643, 1135971, 1046919, 848022, 9831557, 15972332, 896803, 1098844, 890909, 901062, 866211, 1127831, 865528, 988202, 8090541, 961979, 868615]"
2330,"[860248, 15566731, 5981211, 855138, 13512004, 13158992, 830526, 1053988, 868415, 844282, 835783, 15831255, 7441623, 982449, 835973, 12301073, 959316, 1135681, 1082185, 6463742, 9859060, 1105301, 1075796, 1130458, 1029743, 892531, 824305, 888835, 13190402, 13671834, 958826, 5564901, 965292, 13008463, 834158, 9837501, 995916, 1081545, 6534178, 1082269, 1088836, 840361, 924423, 867188, 1056509, 1121862, 908531, 905436, 1082185, 6534178]"
2331,"[844179, 8358621, 862010, 871337, 824005, 896446, 913210, 12171407, 12523993, 937791, 5571310, 13910913, 14077906, 1103105, 925694, 16055894, 903931, 914190, 12649050, 1130858, 5569471, 1082185, 952981, 1123014, 1098066, 1068719, 1106523, 829437, 1029743, 949142, 833715, 15597066, 12731817, 10204393, 17105257, 943513, 944256, 890695, 856252, 825731, 925364, 6423911, 1137387, 15775395, 847573, 15596338, 947201, 913490, 897125, 840361]"
2332,"[8203451, 1047237, 860248, 5568758, 1131506, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
2333,"[822677, 845814, 1000908, 1020156, 891405, 944852, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349]"
2334,"[854405, 12731432, 1110843, 1007136, 1112135, 873554, 892573, 910673, 1087102, 1102416, 10122047, 852856, 1029252, 1000753, 5566800, 6514160, 997796, 910032, 12302069, 1025773, 999858, 830615, 13115749, 9296919, 5995692, 10121578, 1070272, 936753, 15452729, 1136732, 834484, 1068291, 13190349, 12262992, 1029685, 5978656, 1043751, 12946027, 979707, 1042907, 6464086, 1087754, 868386, 997725, 12132685, 12132164, 13115701, 15452620, 1003600, 9546982]"
2335,"[5571176, 1103808, 937210, 1008288, 12649050, 1068224, 838602, 12603860, 5978656, 1113675, 845208, 1130858, 12302069, 949142, 5580793, 16096969, 912739, 995242, 835243, 5592931, 8205218, 1019247, 1048299, 862799, 899624, 1130517, 895606, 866211, 937791, 918345, 830015, 1083721, 935284, 911502, 879152, 8181183, 1057260, 905185, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843]"
2336,"[5569230, 979421, 5568489, 1118033, 1069582, 917198, 995276, 1006414, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036]"
2337,"[1097398, 1002850, 916990, 1012587, 13003402, 16733329, 847270, 935993, 1104647, 5569327, 1124695, 1121360, 889484, 999714, 995502, 1115576, 1067695, 937046, 883932, 1000736, 1064213, 1137688, 834484, 997011, 878996, 820165, 945662, 1047629, 1115874, 1137304, 6034249, 901666, 1082185, 995785, 1129819, 907994, 1052975, 12301100, 1117514, 1015532, 981760, 913089, 1095645, 943233, 15972927, 1102680, 951590, 819518, 991951, 844165]"
2338,"[870515, 836608, 834484, 927783, 974306, 1050883, 991949, 898980, 1074697, 850990, 940980, 1058235, 904422, 9655381, 843756, 1043301, 873056, 6979675, 8014645, 9673980, 925445, 1036262, 1009449, 924562, 1037451, 1106523, 1042083, 1066252, 979523, 1121043, 967476, 9214953, 869577, 938187, 1076911, 13776981, 987562, 1094767, 981760, 1108024, 927737, 1035843, 5591154, 1101706, 979707, 895306, 1010690, 846176, 849018, 916993]"
2339,"[13115822, 981521, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690]"
2341,"[1082185, 5995423, 1118393, 1022956, 1024583, 950894, 962185, 15973205, 1071939, 932391, 1093013, 1028421, 6391249, 1096036, 1131165, 1048483, 1074524, 1069522, 1042341, 833025, 5592772, 1065593, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190]"
2342,"[823990, 13416117, 12262978, 13158500, 1007259, 5587133, 10285141, 866548, 820752, 13095289, 990797, 1046039, 961554, 962568, 7166865, 7442056, 12810391, 13040025, 1029743, 1001827, 17248549, 1095275, 1020682, 1062863, 965766, 866227, 916122, 929309, 1117514, 849843, 878996, 1123022, 5569230, 972229, 871636, 15926775, 932529, 6034857, 9884204, 1004906, 945627, 1118787, 987724, 1007191, 1068719, 995242, 6534178, 1055646, 840361, 883404]"
2343,"[1087916, 847270, 13072775, 1022872, 1001587, 983858, 6534178, 13910824, 14050529, 897552, 911518, 12696022, 17106330, 844179, 1108775, 992650, 1133654, 15831255, 1080912, 1118963, 15742101, 820165, 1005849, 948298, 10351524, 10284946, 13842214, 1096317, 7409949, 1130517, 13910208, 856060, 1134483, 890610, 1092948, 13007845, 1124729, 1071377, 839147, 1080414, 918368, 1095100, 878234, 868423, 907392, 1068912, 871548, 927291, 908940, 922907]"
2344,"[1070702, 8018992, 6391415, 920740, 12648211, 976864, 8090537, 12604944, 13115637, 1038886, 977093, 15926887, 15926886, 15926638, 5578437, 6534178, 949377, 907281, 15716097, 9527223, 1058264, 834631, 1008739, 1106523, 832394, 959401, 970481, 981760, 833351, 974579, 1137885, 1057260, 883404, 1075827, 5587712, 983618, 1041572, 1051479, 856772, 977266, 1097815, 826249, 953838, 993913, 12352293, 885307, 837339, 990797, 1082185, 6534178]"
2345,"[844179, 852452, 854405, 8156489, 15717075, 1051516, 1007136, 1041531, 15659806, 910032, 899624, 12171324, 1070702, 9469110, 934434, 6463843, 839147, 1107289, 1139830, 1055646, 1033142, 9365106, 1137383, 939900, 883202, 1122358, 883963, 13115279, 946484, 884520, 16733692, 7410170, 961554, 1103741, 13095519, 13095095, 846833, 6552565, 986912, 962568, 933835, 918510, 1068224, 847260, 905539, 933354, 1074333, 826666, 940207, 910745]"
2346,"[1101956, 1055646, 861792, 1068719, 979452, 969222, 978343, 820133, 953539, 5978656, 9935091, 979707, 837208, 981095, 6463472, 962568, 987410, 822342, 896444, 932182, 1029743, 13115626, 853210, 9931450, 1106894, 892503, 1132789, 865456, 1121384, 13213344, 1043429, 1029272, 1133000, 1129576, 981760, 1124507, 1039612, 7467081, 929704, 862139, 993441, 1004906, 15800873, 9527593, 1111722, 869252, 849520, 1082185, 6534178, 1029743]"
2347,"[13511457, 1065538, 9878849, 1082185, 821741, 1101173, 927191, 1136257, 859075, 874058, 1029743, 963971, 1056509, 870547, 999730, 994685, 1009187, 5978656, 845914, 6534178, 12384805, 9935270, 1091090, 8019921, 9527257, 1031948, 856046, 968025, 909769, 13115883, 13944807, 869708, 831296, 847982, 914190, 921380, 928585, 937995, 12428381, 8090521, 969482, 833025, 8273833, 1066731, 931671, 882830, 995242, 8090513, 9419419, 1082185]"
2348,"[1082185, 1098844, 1063217, 5590132, 15742122, 870497, 938700, 1022981, 1068669, 1004001, 1037135, 876669, 10285399, 856335, 1050851, 1064908, 1067928, 854731, 897026, 1127651, 12428210, 904774, 1031864, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624]"
2349,"[13911280, 15972120, 13911279, 1088825, 880427, 9655708, 15741058, 1073426, 5587938, 9265909, 928754, 994928, 6534178, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122]"
2350,"[15926886, 835004, 885463, 938849, 963876, 9337142, 1056762, 1024875, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036]"
2351,"[7442008, 1082990, 8090521, 16730997, 946995, 16100266, 15479462, 1072685, 9521787, 17179002, 6534178, 820321, 12810391, 12484491, 9526907, 1036972, 969147, 8358081, 835300, 13775628, 8358671, 10356240, 901211, 9835509, 838554, 8357965, 13911301, 1068856, 13073225, 9676866, 1017288, 819656, 853607, 1020682, 860776, 1055646, 991124, 13910421, 931842, 6034857, 845208, 5581401, 1119051, 6391289, 903325, 5568860, 1011457, 12385464, 15973209, 1041761]"
2352,"[6391134, 1010130, 8019385, 1077409, 9677886, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
2353,"[866211, 1082185, 1129982, 965543, 1036347, 916580, 5569230, 1004906, 1046865, 962229, 1056509, 1035671, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928]"
2354,"[1038684, 1082185, 945662, 9835408, 916122, 13513343, 999250, 13774874, 12262778, 1055425, 897954, 860776, 866211, 1118393, 1055863, 1019707, 944836, 1068715, 1126899, 862854, 9187985, 989830, 885406, 899203, 899027, 913210, 1000586, 7409485, 8293385, 873203, 981760, 5569379, 985533, 1112238, 1022374, 850807, 1051967, 970030, 5995490, 921836, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361]"
2355,"[1082185, 1029743, 835029, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476]"
2357,"[10457128, 13506119, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208, 833025, 1135476, 1053690]"
2358,"[6602440, 1135258, 6424038, 903325, 12262978, 5569301, 971807, 921504, 824037, 870547, 1122928, 833577, 1117690, 1009449, 868764, 1004906, 6391517, 937736, 924224, 12810404, 9835509, 840361, 1070702, 959316, 951590, 949991, 944809, 879966, 820950, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707]"
2359,"[15973247, 1044078, 1106523, 952698, 965766, 1077703, 892768, 897125, 916050, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719]"
2360,"[865174, 17168966, 892531, 5565322, 1029743, 15597129, 15596711, 844179, 1118046, 847270, 890999, 963075, 829852, 6534552, 1136257, 1059922, 985889, 1094308, 934676, 9859182, 901455, 1000237, 15926844, 1033707, 5996251, 1102959, 995242, 13115822, 933067, 961554, 1049788, 5978648, 828805, 14050536, 6534178, 824005, 1052912, 6553564, 854656, 882830, 1104584, 833025, 1011300, 859075, 851226, 1013321, 826790, 989101, 15506577, 985427]"
2361,"[1126899, 1053329, 1043416, 1036753, 12811532, 1100972, 883932, 898121, 874877, 6632764, 1112417, 823704, 1058161, 902172, 1029313, 5570408, 1042438, 821083, 1007116, 12487154, 1004906, 17827241, 919534, 1048462, 1095068, 885928, 1137344, 840227, 1096747, 962991, 865511, 1049752, 872137, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554]"
2362,"[12781731, 10356272, 1121869, 12781505, 1001148, 1125530, 5588161, 883404, 892008, 1094352, 887342, 1130763, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928]"
2363,"[1119993, 12456375, 1027569, 1022097, 840501, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177, 862349, 845208]"
2364,"[5707857, 10461632, 1995787, 1899679, 2049730, 2060019, 15599690, 1903324, 1989572, 1884732, 1786062, 12353780, 1853409, 5705284, 2008535, 1917922, 1869549, 1787381, 1969407, 6466212, 5700781, 1740328, 1772030, 1912862, 12379688, 1987628, 1934187, 1794655, 12528980, 1861189, 2039684, 1941205, 1866485, 1869921, 2000160, 9373392, 1967734, 5993054, 14027987, 1925025, 1846656, 1763400, 1999833, 1942443, 1923583, 1765486, 10210708, 1849707, 2061589, 1828801]"
2366,"[6534178, 948670, 929231, 1044078, 12326050, 913210, 13095097, 6514259, 12695508, 6463607, 847982, 1132280, 970866, 1020682, 849202, 923169, 7463287, 1099197, 1086165, 9527558, 1054683, 860037, 1012701, 1026334, 963226, 1071759, 998621, 857283, 1003188, 1066069, 822965, 914190, 896149, 1065211, 1004906, 931671, 12385844, 929668, 14025184, 962206, 873654, 859010, 995242, 859191, 1036014, 951526, 1118598, 973673, 917494, 989075]"
2367,"[1001148, 1040693, 12301100, 820122, 847982, 941180, 13871141, 866140, 994928, 852317, 1118533, 1003188, 1044655, 993913, 1061220, 1033615, 985119, 1124100, 1116578, 992622, 1085333, 922636, 1062966, 1057365, 12731701, 915041, 870980, 931532, 1131974, 5591609, 1095100, 15926885, 1098066, 1055772, 7147142, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018]"
2368,"[9524291, 15714380, 12457047, 1083787, 1102416, 1129609, 6919433, 892378, 15778385, 9521679, 9521787, 5569327, 5568378, 10308345, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997]"
2369,"[1014948, 1135476, 917423, 889023, 1128812, 954348, 879520, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471, 1068719, 1096036, 1081177]"
2370,"[916122, 847573, 5590132, 825541, 10200444, 1052912, 12949568, 1068715, 975725, 1110409, 1070820, 5978648, 907309, 989758, 837107, 923746, 886703, 926065, 5569471, 10344585, 5564876, 865456, 1012816, 1109958, 819765, 13911006, 15971751, 15971830, 899624, 908213, 6443350, 9677109, 897493, 987562, 1100972, 1051211, 1070015, 1047051, 1029619, 995876, 1082770, 869577, 1128464, 904815, 1109849, 981760, 976864, 937845, 1081582, 862308]"
2371,"[6533641, 854502, 1086483, 849539, 1028816, 916863, 961133, 825882, 1041259, 1054957, 843585, 1075765, 956486, 5585510, 1137284, 820122, 12302069, 924352, 1106523, 1063855, 5569230, 5569845, 1025650, 923751, 951590, 848071, 1019991, 1015296, 1089069, 893651, 835243, 9835223, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776]"
2372,"[14025498, 851066, 5978656, 10311601, 15971953, 6513658, 8090537, 9245106, 915869, 1133826, 1082185, 1077143, 5574369, 981601, 9419962, 15597023, 15717057, 1004385, 842125, 15596278, 911812, 927191, 1117905, 847277, 962676, 937571, 1013321, 1057762, 838261, 1051283, 954223, 10456543, 6464126, 7464084, 9881779, 9835451, 1056005, 1045288, 9297370, 1030819, 1038985, 989758, 946977, 8019716, 857283, 957013, 1074594, 1058779, 1038217, 924804]"
2373,"[1029743, 1128016, 859075, 1062966, 883404, 908940, 873203, 14025731, 1117500, 853262, 1082185, 6534178, 1029743, 995242, 1106523, 981760, 883404, 5569230, 951590, 840361, 923746, 849843, 995785, 1055646, 1133018, 1070820, 961554, 860776, 962568, 5978656, 979707, 1004906, 1126899, 834484, 859075, 844179, 899624, 914190, 878996, 844165, 1005186, 903325, 5568378, 6034857, 826249, 1058997, 916122, 994928, 908531, 5569471]"
